Name,Url,Category
یعقوب ابن اسحاق الکندی,https://ur.wikipedia.org/wiki/%DB%8C%D8%B9%D9%82%D9%88%D8%A8_%D8%A7%D8%A8%D9%86_%D8%A7%D8%B3%D8%AD%D8%A7%D9%82_%D8%A7%D9%84%DA%A9%D9%86%D8%AF%DB%8C,deaths
عبد الحلیم شرر,https://ur.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D8%AD%D9%84%DB%8C%D9%85_%D8%B4%D8%B1%D8%B1,deaths
ہیلن بینرمین,https://ur.wikipedia.org/wiki/%DB%81%DB%8C%D9%84%D9%86_%D8%A8%DB%8C%D9%86%D8%B1%D9%85%DB%8C%D9%86,deaths
گرٹروڈ بی۔ الیون,https://ur.wikipedia.org/wiki/%DA%AF%D8%B1%D9%B9%D8%B1%D9%88%DA%88_%D8%A8%DB%8C%DB%94_%D8%A7%D9%84%DB%8C%D9%88%D9%86,deaths
ہائک کملنگ اونس,https://ur.wikipedia.org/wiki/%DB%81%D8%A7%D8%A6%DA%A9_%DA%A9%D9%85%D9%84%D9%86%DA%AF_%D8%A7%D9%88%D9%86%D8%B3,deaths
کنوٹ اعظم,https://ur.wikipedia.org/wiki/%DA%A9%D9%86%D9%88%D9%B9_%D8%A7%D8%B9%D8%B8%D9%85,deaths
ریشماں,https://ur.wikipedia.org/wiki/%D8%B1%DB%8C%D8%B4%D9%85%D8%A7%DA%BA,deaths
ظفر علی نعمانی,https://ur.wikipedia.org/wiki/%D8%B8%D9%81%D8%B1_%D8%B9%D9%84%DB%8C_%D9%86%D8%B9%D9%85%D8%A7%D9%86%DB%8C,deaths
ہالڈن کیفر ہارٹ لائن,https://ur.wikipedia.org/wiki/%DB%81%D8%A7%D9%84%DA%88%D9%86_%DA%A9%DB%8C%D9%81%D8%B1_%DB%81%D8%A7%D8%B1%D9%B9_%D9%84%D8%A7%D8%A6%D9%86,deaths
ارنسٹ ٹرمف,https://ur.wikipedia.org/wiki/%D8%A7%D8%B1%D9%86%D8%B3%D9%B9_%D9%B9%D8%B1%D9%85%D9%81,deaths
سردار بہادر خان,https://ur.wikipedia.org/wiki/%D8%B3%D8%B1%D8%AF%D8%A7%D8%B1_%D8%A8%DB%81%D8%A7%D8%AF%D8%B1_%D8%AE%D8%A7%D9%86,deaths
اسیت سین (فلم ہدایتکار),https://ur.wikipedia.org/wiki/%D8%A7%D8%B3%DB%8C%D8%AA_%D8%B3%DB%8C%D9%86_(%D9%81%D9%84%D9%85_%DB%81%D8%AF%D8%A7%DB%8C%D8%AA%DA%A9%D8%A7%D8%B1),deaths
نیت قبول حیات کاکاخیل,https://ur.wikipedia.org/wiki/%D9%86%DB%8C%D8%AA_%D9%82%D8%A8%D9%88%D9%84_%D8%AD%DB%8C%D8%A7%D8%AA_%DA%A9%D8%A7%DA%A9%D8%A7%D8%AE%DB%8C%D9%84,deaths
آکیلے کمپانونی,https://ur.wikipedia.org/wiki/%D8%A2%DA%A9%DB%8C%D9%84%DB%92_%DA%A9%D9%85%D9%BE%D8%A7%D9%86%D9%88%D9%86%DB%8C,deaths
سلطان شاہ جہاں، بیگم بھوپال,https://ur.wikipedia.org/wiki/%D8%B3%D9%84%D8%B7%D8%A7%D9%86_%D8%B4%D8%A7%DB%81_%D8%AC%DB%81%D8%A7%DA%BA%D8%8C_%D8%A8%DB%8C%DA%AF%D9%85_%D8%A8%DA%BE%D9%88%D9%BE%D8%A7%D9%84,deaths
عبد المجید دہلوی,https://ur.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D9%85%D8%AC%DB%8C%D8%AF_%D8%AF%DB%81%D9%84%D9%88%DB%8C,deaths
ارک ایف. وسچاوس,https://ur.wikipedia.org/wiki/%D8%A7%D8%B1%DA%A9_%D8%A7%DB%8C%D9%81._%D9%88%D8%B3%DA%86%D8%A7%D9%88%D8%B3,living
ابو عباس,https://ur.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88_%D8%B9%D8%A8%D8%A7%D8%B3,deaths
آرتھر لیونارڈ اشکالو,https://ur.wikipedia.org/wiki/%D8%A2%D8%B1%D8%AA%DA%BE%D8%B1_%D9%84%DB%8C%D9%88%D9%86%D8%A7%D8%B1%DA%88_%D8%A7%D8%B4%DA%A9%D8%A7%D9%84%D9%88,deaths
روح اللہ خمینی,https://ur.wikipedia.org/wiki/%D8%B1%D9%88%D8%AD_%D8%A7%D9%84%D9%84%DB%81_%D8%AE%D9%85%DB%8C%D9%86%DB%8C,deaths
لیوی سٹراؤس,https://ur.wikipedia.org/wiki/%D9%84%DB%8C%D9%88%DB%8C_%D8%B3%D9%B9%D8%B1%D8%A7%D8%A4%D8%B3,deaths
پطرس اعظم,https://ur.wikipedia.org/wiki/%D9%BE%D8%B7%D8%B1%D8%B3_%D8%A7%D8%B9%D8%B8%D9%85,deaths
تقدس علی خان,https://ur.wikipedia.org/wiki/%D8%AA%D9%82%D8%AF%D8%B3_%D8%B9%D9%84%DB%8C_%D8%AE%D8%A7%D9%86,deaths
لارڈ رنڈولف چرچل,https://ur.wikipedia.org/wiki/%D9%84%D8%A7%D8%B1%DA%88_%D8%B1%D9%86%DA%88%D9%88%D9%84%D9%81_%DA%86%D8%B1%DA%86%D9%84,deaths
محمد دین تاثیر,https://ur.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AF%DB%8C%D9%86_%D8%AA%D8%A7%D8%AB%DB%8C%D8%B1,deaths
سلیم شہزاد (سیاست دان),https://ur.wikipedia.org/wiki/%D8%B3%D9%84%DB%8C%D9%85_%D8%B4%DB%81%D8%B2%D8%A7%D8%AF_(%D8%B3%DB%8C%D8%A7%D8%B3%D8%AA_%D8%AF%D8%A7%D9%86),deaths
ببرک کارمل,https://ur.wikipedia.org/wiki/%D8%A8%D8%A8%D8%B1%DA%A9_%DA%A9%D8%A7%D8%B1%D9%85%D9%84,deaths
نوشاد,https://ur.wikipedia.org/wiki/%D9%86%D9%88%D8%B4%D8%A7%D8%AF,deaths
نزار قبانی,https://ur.wikipedia.org/wiki/%D9%86%D8%B2%D8%A7%D8%B1_%D9%82%D8%A8%D8%A7%D9%86%DB%8C,deaths
نجاشی,https://ur.wikipedia.org/wiki/%D9%86%D8%AC%D8%A7%D8%B4%DB%8C,deaths
جیمز فرانک,https://ur.wikipedia.org/wiki/%D8%AC%DB%8C%D9%85%D8%B2_%D9%81%D8%B1%D8%A7%D9%86%DA%A9,deaths
میکائیل سیننڈی,https://ur.wikipedia.org/wiki/%D9%85%DB%8C%DA%A9%D8%A7%D8%A6%DB%8C%D9%84_%D8%B3%DB%8C%D9%86%D9%86%DA%88%DB%8C,deaths
الفریڈ اعظم,https://ur.wikipedia.org/wiki/%D8%A7%D9%84%D9%81%D8%B1%DB%8C%DA%88_%D8%A7%D8%B9%D8%B8%D9%85,deaths
سمیہ بنت خباط,https://ur.wikipedia.org/wiki/%D8%B3%D9%85%DB%8C%DB%81_%D8%A8%D9%86%D8%AA_%D8%AE%D8%A8%D8%A7%D8%B7,deaths
ظفر الدین بہاری,https://ur.wikipedia.org/wiki/%D8%B8%D9%81%D8%B1_%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%A8%DB%81%D8%A7%D8%B1%DB%8C,deaths
ابو محجن ثقفی,https://ur.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88_%D9%85%D8%AD%D8%AC%D9%86_%D8%AB%D9%82%D9%81%DB%8C,deaths
شاہدہ پروین,https://ur.wikipedia.org/wiki/%D8%B4%D8%A7%DB%81%D8%AF%DB%81_%D9%BE%D8%B1%D9%88%DB%8C%D9%86,deaths
جمال وارثی,https://ur.wikipedia.org/wiki/%D8%AC%D9%85%D8%A7%D9%84_%D9%88%D8%A7%D8%B1%D8%AB%DB%8C,deaths
بغوی,https://ur.wikipedia.org/wiki/%D8%A8%D8%BA%D9%88%DB%8C,deaths
تھامس مین,https://ur.wikipedia.org/wiki/%D8%AA%DA%BE%D8%A7%D9%85%D8%B3_%D9%85%DB%8C%D9%86,deaths
ملکہ فریدہ,https://ur.wikipedia.org/wiki/%D9%85%D9%84%DA%A9%DB%81_%D9%81%D8%B1%DB%8C%D8%AF%DB%81,deaths
لکشمی سہگل,https://ur.wikipedia.org/wiki/%D9%84%DA%A9%D8%B4%D9%85%DB%8C_%D8%B3%DB%81%DA%AF%D9%84,deaths
اپیندر کشور رائے چودھری,https://ur.wikipedia.org/wiki/%D8%A7%D9%BE%DB%8C%D9%86%D8%AF%D8%B1_%DA%A9%D8%B4%D9%88%D8%B1_%D8%B1%D8%A7%D8%A6%DB%92_%DA%86%D9%88%D8%AF%DA%BE%D8%B1%DB%8C,deaths
سر جارج بارلو,https://ur.wikipedia.org/wiki/%D8%B3%D8%B1_%D8%AC%D8%A7%D8%B1%D8%AC_%D8%A8%D8%A7%D8%B1%D9%84%D9%88,deaths
ابن حزم اندلسی,https://ur.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%AD%D8%B2%D9%85_%D8%A7%D9%86%D8%AF%D9%84%D8%B3%DB%8C,deaths
جارج والڈ,https://ur.wikipedia.org/wiki/%D8%AC%D8%A7%D8%B1%D8%AC_%D9%88%D8%A7%D9%84%DA%88,deaths
امتیاز علی تاج,https://ur.wikipedia.org/wiki/%D8%A7%D9%85%D8%AA%DB%8C%D8%A7%D8%B2_%D8%B9%D9%84%DB%8C_%D8%AA%D8%A7%D8%AC,deaths
جوہر دودائیف,https://ur.wikipedia.org/wiki/%D8%AC%D9%88%DB%81%D8%B1_%D8%AF%D9%88%D8%AF%D8%A7%D8%A6%DB%8C%D9%81,deaths
جین وائٹ,https://ur.wikipedia.org/wiki/%D8%AC%DB%8C%D9%86_%D9%88%D8%A7%D8%A6%D9%B9,deaths
گریجا پرساد کوئرالہ,https://ur.wikipedia.org/wiki/%DA%AF%D8%B1%DB%8C%D8%AC%D8%A7_%D9%BE%D8%B1%D8%B3%D8%A7%D8%AF_%DA%A9%D9%88%D8%A6%D8%B1%D8%A7%D9%84%DB%81,deaths
قاسم بن حسن,https://ur.wikipedia.org/wiki/%D9%82%D8%A7%D8%B3%D9%85_%D8%A8%D9%86_%D8%AD%D8%B3%D9%86,deaths
منصور علی خان پٹودی,https://ur.wikipedia.org/wiki/%D9%85%D9%86%D8%B5%D9%88%D8%B1_%D8%B9%D9%84%DB%8C_%D8%AE%D8%A7%D9%86_%D9%BE%D9%B9%D9%88%D8%AF%DB%8C,deaths
اودا نوبوناگا,https://ur.wikipedia.org/wiki/%D8%A7%D9%88%D8%AF%D8%A7_%D9%86%D9%88%D8%A8%D9%88%D9%86%D8%A7%DA%AF%D8%A7,deaths
احمد داؤد,https://ur.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%AF%D8%A7%D8%A4%D8%AF,deaths
محمد بن جاسم الثانی,https://ur.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A8%D9%86_%D8%AC%D8%A7%D8%B3%D9%85_%D8%A7%D9%84%D8%AB%D8%A7%D9%86%DB%8C,deaths
بابا ہربھجن سنگھ,https://ur.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8%D8%A7_%DB%81%D8%B1%D8%A8%DA%BE%D8%AC%D9%86_%D8%B3%D9%86%DA%AF%DA%BE,deaths
رچرڈ واگنر,https://ur.wikipedia.org/wiki/%D8%B1%DA%86%D8%B1%DA%88_%D9%88%D8%A7%DA%AF%D9%86%D8%B1,deaths
روب لوکہارٹ,https://ur.wikipedia.org/wiki/%D8%B1%D9%88%D8%A8_%D9%84%D9%88%DA%A9%DB%81%D8%A7%D8%B1%D9%B9,deaths
مرزا عبدالقادر بیدل,https://ur.wikipedia.org/wiki/%D9%85%D8%B1%D8%B2%D8%A7_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%82%D8%A7%D8%AF%D8%B1_%D8%A8%DB%8C%D8%AF%D9%84,deaths
ارجن سارجہ,https://ur.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AC%D9%86_%D8%B3%D8%A7%D8%B1%D8%AC%DB%81,living
ادریس حسن لطیف,https://ur.wikipedia.org/wiki/%D8%A7%D8%AF%D8%B1%DB%8C%D8%B3_%D8%AD%D8%B3%D9%86_%D9%84%D8%B7%DB%8C%D9%81,deaths
ایلس کیٹیلر,https://ur.wikipedia.org/wiki/%D8%A7%DB%8C%D9%84%D8%B3_%DA%A9%DB%8C%D9%B9%DB%8C%D9%84%D8%B1,deaths
محمد خالد اختر,https://ur.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AE%D8%A7%D9%84%D8%AF_%D8%A7%D8%AE%D8%AA%D8%B1,deaths
ولی برانت,https://ur.wikipedia.org/wiki/%D9%88%D9%84%DB%8C_%D8%A8%D8%B1%D8%A7%D9%86%D8%AA,deaths
ہنری اول شاہ انگلستان,https://ur.wikipedia.org/wiki/%DB%81%D9%86%D8%B1%DB%8C_%D8%A7%D9%88%D9%84_%D8%B4%D8%A7%DB%81_%D8%A7%D9%86%DA%AF%D9%84%D8%B3%D8%AA%D8%A7%D9%86,deaths
محمد بن نصر مروزی,https://ur.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A8%D9%86_%D9%86%D8%B5%D8%B1_%D9%85%D8%B1%D9%88%D8%B2%DB%8C,deaths
قطب عالم شاہ بخاری,https://ur.wikipedia.org/wiki/%D9%82%D8%B7%D8%A8_%D8%B9%D8%A7%D9%84%D9%85_%D8%B4%D8%A7%DB%81_%D8%A8%D8%AE%D8%A7%D8%B1%DB%8C,deaths
مریم، شہزادی بوکس-اورنژ,https://ur.wikipedia.org/wiki/%D9%85%D8%B1%DB%8C%D9%85%D8%8C_%D8%B4%DB%81%D8%B2%D8%A7%D8%AF%DB%8C_%D8%A8%D9%88%DA%A9%D8%B3-%D8%A7%D9%88%D8%B1%D9%86%DA%98,deaths
احمد الصاوی المالکی,https://ur.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%A7%D9%84%D8%B5%D8%A7%D9%88%DB%8C_%D8%A7%D9%84%D9%85%D8%A7%D9%84%DA%A9%DB%8C,deaths
محمد بن ماجہ,https://ur.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A8%D9%86_%D9%85%D8%A7%D8%AC%DB%81,deaths
خمیسو خان,https://ur.wikipedia.org/wiki/%D8%AE%D9%85%DB%8C%D8%B3%D9%88_%D8%AE%D8%A7%D9%86,deaths
بادشاہ بیگم ملکہ الزمانی,https://ur.wikipedia.org/wiki/%D8%A8%D8%A7%D8%AF%D8%B4%D8%A7%DB%81_%D8%A8%DB%8C%DA%AF%D9%85_%D9%85%D9%84%DA%A9%DB%81_%D8%A7%D9%84%D8%B2%D9%85%D8%A7%D9%86%DB%8C,deaths
عابد علی عابد,https://ur.wikipedia.org/wiki/%D8%B9%D8%A7%D8%A8%D8%AF_%D8%B9%D9%84%DB%8C_%D8%B9%D8%A7%D8%A8%D8%AF,deaths
ضیا سرحدی,https://ur.wikipedia.org/wiki/%D8%B6%DB%8C%D8%A7_%D8%B3%D8%B1%D8%AD%D8%AF%DB%8C,deaths
عاصمہ جہانگیر,https://ur.wikipedia.org/wiki/%D8%B9%D8%A7%D8%B5%D9%85%DB%81_%D8%AC%DB%81%D8%A7%D9%86%DA%AF%DB%8C%D8%B1,deaths
سوبھا سنگھ,https://ur.wikipedia.org/wiki/%D8%B3%D9%88%D8%A8%DA%BE%D8%A7_%D8%B3%D9%86%DA%AF%DA%BE,deaths
احمد یاسین,https://ur.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%DB%8C%D8%A7%D8%B3%DB%8C%D9%86,deaths
السید,https://ur.wikipedia.org/wiki/%D8%A7%D9%84%D8%B3%DB%8C%D8%AF,deaths
قاضی اطہر مبارکپوری,https://ur.wikipedia.org/wiki/%D9%82%D8%A7%D8%B6%DB%8C_%D8%A7%D8%B7%DB%81%D8%B1_%D9%85%D8%A8%D8%A7%D8%B1%DA%A9%D9%BE%D9%88%D8%B1%DB%8C,deaths
لیوس والٹلر الوریزز,https://ur.wikipedia.org/wiki/%D9%84%DB%8C%D9%88%D8%B3_%D9%88%D8%A7%D9%84%D9%B9%D9%84%D8%B1_%D8%A7%D9%84%D9%88%D8%B1%DB%8C%D8%B2%D8%B2,deaths
حیدر علییف,https://ur.wikipedia.org/wiki/%D8%AD%DB%8C%D8%AF%D8%B1_%D8%B9%D9%84%DB%8C%DB%8C%D9%81,deaths
محمد ہاشم گذدر,https://ur.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%DB%81%D8%A7%D8%B4%D9%85_%DA%AF%D8%B0%D8%AF%D8%B1,deaths
اسامی سوگیورا,https://ur.wikipedia.org/wiki/%D8%A7%D8%B3%D8%A7%D9%85%DB%8C_%D8%B3%D9%88%DA%AF%DB%8C%D9%88%D8%B1%D8%A7,living
شیر علی خان پٹودی,https://ur.wikipedia.org/wiki/%D8%B4%DB%8C%D8%B1_%D8%B9%D9%84%DB%8C_%D8%AE%D8%A7%D9%86_%D9%BE%D9%B9%D9%88%D8%AF%DB%8C,deaths
شائستہ اکرام اللہ,https://ur.wikipedia.org/wiki/%D8%B4%D8%A7%D8%A6%D8%B3%D8%AA%DB%81_%D8%A7%DA%A9%D8%B1%D8%A7%D9%85_%D8%A7%D9%84%D9%84%DB%81,deaths
میری وجی لیبرن,https://ur.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%DB%8C_%D9%88%D8%AC%DB%8C_%D9%84%DB%8C%D8%A8%D8%B1%D9%86,deaths
جان راک فیلر,https://ur.wikipedia.org/wiki/%D8%AC%D8%A7%D9%86_%D8%B1%D8%A7%DA%A9_%D9%81%DB%8C%D9%84%D8%B1,deaths
سنجیو کمار,https://ur.wikipedia.org/wiki/%D8%B3%D9%86%D8%AC%DB%8C%D9%88_%DA%A9%D9%85%D8%A7%D8%B1,deaths
صفیہ سلطان,https://ur.wikipedia.org/wiki/%D8%B5%D9%81%DB%8C%DB%81_%D8%B3%D9%84%D8%B7%D8%A7%D9%86,deaths
میکس تھیلر,https://ur.wikipedia.org/wiki/%D9%85%DB%8C%DA%A9%D8%B3_%D8%AA%DA%BE%DB%8C%D9%84%D8%B1,deaths
موسی بن میمون,https://ur.wikipedia.org/wiki/%D9%85%D9%88%D8%B3%DB%8C_%D8%A8%D9%86_%D9%85%DB%8C%D9%85%D9%88%D9%86,deaths
ملک خضر حیات ٹوانہ,https://ur.wikipedia.org/wiki/%D9%85%D9%84%DA%A9_%D8%AE%D8%B6%D8%B1_%D8%AD%DB%8C%D8%A7%D8%AA_%D9%B9%D9%88%D8%A7%D9%86%DB%81,deaths
ایرج مرزا,https://ur.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%AC_%D9%85%D8%B1%D8%B2%D8%A7,deaths
جیمز ششم اور اول,https://ur.wikipedia.org/wiki/%D8%AC%DB%8C%D9%85%D8%B2_%D8%B4%D8%B4%D9%85_%D8%A7%D9%88%D8%B1_%D8%A7%D9%88%D9%84,deaths
میگوئیل د سروانتس,https://ur.wikipedia.org/wiki/%D9%85%DB%8C%DA%AF%D9%88%D8%A6%DB%8C%D9%84_%D8%AF_%D8%B3%D8%B1%D9%88%D8%A7%D9%86%D8%AA%D8%B3,deaths
تجالنگ کوپمنس,https://ur.wikipedia.org/wiki/%D8%AA%D8%AC%D8%A7%D9%84%D9%86%DA%AF_%DA%A9%D9%88%D9%BE%D9%85%D9%86%D8%B3,deaths
جل این ویدرویکس,https://ur.wikipedia.org/wiki/%D8%AC%D9%84_%D8%A7%DB%8C%D9%86_%D9%88%DB%8C%D8%AF%D8%B1%D9%88%DB%8C%DA%A9%D8%B3,deaths
افغان لڑکی (تصویر),https://ur.wikipedia.org/wiki/%D8%A7%D9%81%D8%BA%D8%A7%D9%86_%D9%84%DA%91%DA%A9%DB%8C_(%D8%AA%D8%B5%D9%88%DB%8C%D8%B1),living
اسٹیو فوربس,https://ur.wikipedia.org/wiki/%D8%A7%D8%B3%D9%B9%DB%8C%D9%88_%D9%81%D9%88%D8%B1%D8%A8%D8%B3,living
حنین بن اسحاق,https://ur.wikipedia.org/wiki/%D8%AD%D9%86%DB%8C%D9%86_%D8%A8%D9%86_%D8%A7%D8%B3%D8%AD%D8%A7%D9%82,deaths
سائمن بولیور,https://ur.wikipedia.org/wiki/%D8%B3%D8%A7%D8%A6%D9%85%D9%86_%D8%A8%D9%88%D9%84%DB%8C%D9%88%D8%B1,deaths
سجاد ظہیر,https://ur.wikipedia.org/wiki/%D8%B3%D8%AC%D8%A7%D8%AF_%D8%B8%DB%81%DB%8C%D8%B1,deaths
حبیب احمد اعمیٰ,https://ur.wikipedia.org/wiki/%D8%AD%D8%A8%DB%8C%D8%A8_%D8%A7%D8%AD%D9%85%D8%AF_%D8%A7%D8%B9%D9%85%DB%8C%D9%B0,deaths
سیف اللہ خان بنگش,https://ur.wikipedia.org/wiki/%D8%B3%DB%8C%D9%81_%D8%A7%D9%84%D9%84%DB%81_%D8%AE%D8%A7%D9%86_%D8%A8%D9%86%DA%AF%D8%B4,deaths
سشمیتا بینرجی,https://ur.wikipedia.org/wiki/%D8%B3%D8%B4%D9%85%DB%8C%D8%AA%D8%A7_%D8%A8%DB%8C%D9%86%D8%B1%D8%AC%DB%8C,deaths
عظیم الدولہ,https://ur.wikipedia.org/wiki/%D8%B9%D8%B8%DB%8C%D9%85_%D8%A7%D9%84%D8%AF%D9%88%D9%84%DB%81,deaths
لنڈا وونگ (فحش اداکارہ),https://ur.wikipedia.org/wiki/%D9%84%D9%86%DA%88%D8%A7_%D9%88%D9%88%D9%86%DA%AF_(%D9%81%D8%AD%D8%B4_%D8%A7%D8%AF%D8%A7%DA%A9%D8%A7%D8%B1%DB%81),deaths
ہنری ہفتم شاہ انگلستان,https://ur.wikipedia.org/wiki/%DB%81%D9%86%D8%B1%DB%8C_%DB%81%D9%81%D8%AA%D9%85_%D8%B4%D8%A7%DB%81_%D8%A7%D9%86%DA%AF%D9%84%D8%B3%D8%AA%D8%A7%D9%86,deaths
نایان (منگول شہزادہ),https://ur.wikipedia.org/wiki/%D9%86%D8%A7%DB%8C%D8%A7%D9%86_(%D9%85%D9%86%DA%AF%D9%88%D9%84_%D8%B4%DB%81%D8%B2%D8%A7%D8%AF%DB%81),deaths
پاول فلوری,https://ur.wikipedia.org/wiki/%D9%BE%D8%A7%D9%88%D9%84_%D9%81%D9%84%D9%88%D8%B1%DB%8C,deaths
شہزادی فوزیہ فواد,https://ur.wikipedia.org/wiki/%D8%B4%DB%81%D8%B2%D8%A7%D8%AF%DB%8C_%D9%81%D9%88%D8%B2%DB%8C%DB%81_%D9%81%D9%88%D8%A7%D8%AF,deaths
پی ڈبلیو بوتھا,https://ur.wikipedia.org/wiki/%D9%BE%DB%8C_%DA%88%D8%A8%D9%84%DB%8C%D9%88_%D8%A8%D9%88%D8%AA%DA%BE%D8%A7,deaths
رونالڈ جارج ورے فورڈ نورش,https://ur.wikipedia.org/wiki/%D8%B1%D9%88%D9%86%D8%A7%D9%84%DA%88_%D8%AC%D8%A7%D8%B1%D8%AC_%D9%88%D8%B1%DB%92_%D9%81%D9%88%D8%B1%DA%88_%D9%86%D9%88%D8%B1%D8%B4,deaths
امینہ گل بہار خاتون,https://ur.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D9%86%DB%81_%DA%AF%D9%84_%D8%A8%DB%81%D8%A7%D8%B1_%D8%AE%D8%A7%D8%AA%D9%88%D9%86,deaths
جوآن کاوفیلڈ,https://ur.wikipedia.org/wiki/%D8%AC%D9%88%D8%A2%D9%86_%DA%A9%D8%A7%D9%88%D9%81%DB%8C%D9%84%DA%88,deaths
ویر بلالا سوم,https://ur.wikipedia.org/wiki/%D9%88%DB%8C%D8%B1_%D8%A8%D9%84%D8%A7%D9%84%D8%A7_%D8%B3%D9%88%D9%85,deaths
ابن مالک,https://ur.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D9%85%D8%A7%D9%84%DA%A9,deaths
رجب نانپاروی,https://ur.wikipedia.org/wiki/%D8%B1%D8%AC%D8%A8_%D9%86%D8%A7%D9%86%D9%BE%D8%A7%D8%B1%D9%88%DB%8C,deaths
ریمبرانٹ,https://ur.wikipedia.org/wiki/%D8%B1%DB%8C%D9%85%D8%A8%D8%B1%D8%A7%D9%86%D9%B9,deaths
محمد ریاض خان,https://ur.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%B1%DB%8C%D8%A7%D8%B6_%D8%AE%D8%A7%D9%86,deaths
محمود غزنوی,https://ur.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%BA%D8%B2%D9%86%D9%88%DB%8C,deaths
اولیور سمیتھز,https://ur.wikipedia.org/wiki/%D8%A7%D9%88%D9%84%DB%8C%D9%88%D8%B1_%D8%B3%D9%85%DB%8C%D8%AA%DA%BE%D8%B2,deaths
سینڈی ڈینس,https://ur.wikipedia.org/wiki/%D8%B3%DB%8C%D9%86%DA%88%DB%8C_%DA%88%DB%8C%D9%86%D8%B3,deaths
گیان چند جین,https://ur.wikipedia.org/wiki/%DA%AF%DB%8C%D8%A7%D9%86_%DA%86%D9%86%D8%AF_%D8%AC%DB%8C%D9%86,deaths
استاد ولایت حسین خان,https://ur.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%A7%D8%AF_%D9%88%D9%84%D8%A7%DB%8C%D8%AA_%D8%AD%D8%B3%DB%8C%D9%86_%D8%AE%D8%A7%D9%86,deaths
ویزلی سمیسلوف,https://ur.wikipedia.org/wiki/%D9%88%DB%8C%D8%B2%D9%84%DB%8C_%D8%B3%D9%85%DB%8C%D8%B3%D9%84%D9%88%D9%81,deaths
بیگم رعنا لیاقت علی,https://ur.wikipedia.org/wiki/%D8%A8%DB%8C%DA%AF%D9%85_%D8%B1%D8%B9%D9%86%D8%A7_%D9%84%DB%8C%D8%A7%D9%82%D8%AA_%D8%B9%D9%84%DB%8C,deaths
جعفر ابن ابی طالب,https://ur.wikipedia.org/wiki/%D8%AC%D8%B9%D9%81%D8%B1_%D8%A7%D8%A8%D9%86_%D8%A7%D8%A8%DB%8C_%D8%B7%D8%A7%D9%84%D8%A8,deaths
ولیم فوسٹر (مؤرخ),https://ur.wikipedia.org/wiki/%D9%88%D9%84%DB%8C%D9%85_%D9%81%D9%88%D8%B3%D9%B9%D8%B1_(%D9%85%D8%A4%D8%B1%D8%AE),deaths
سید کمال,https://ur.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%DA%A9%D9%85%D8%A7%D9%84,deaths
اشفاق احمد (کرکٹ کھلاڑی),https://ur.wikipedia.org/wiki/%D8%A7%D8%B4%D9%81%D8%A7%D9%82_%D8%A7%D8%AD%D9%85%D8%AF_(%DA%A9%D8%B1%DA%A9%D9%B9_%DA%A9%DA%BE%D9%84%D8%A7%DA%91%DB%8C),living
ابو محمد الجولانی,https://ur.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88_%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D9%84%D8%AC%D9%88%D9%84%D8%A7%D9%86%DB%8C,living
تکارام,https://ur.wikipedia.org/wiki/%D8%AA%DA%A9%D8%A7%D8%B1%D8%A7%D9%85,deaths
محمد بن ثانی الثانی,https://ur.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A8%D9%86_%D8%AB%D8%A7%D9%86%DB%8C_%D8%A7%D9%84%D8%AB%D8%A7%D9%86%DB%8C,deaths
